node_id,x,y,name
12777682919,112.7946413,-7.275897599999998,PENS Skyventure Incubator
12777682920,112.7940697,-7.275881699999999,Tempat Parkir Mahasiswa PENS
12777682921,112.7949776,-7.275647500000001,Science Technopark
12777682922,112.7956334,-7.275926599999999,JAVA DRONE
12777682923,112.7958327,-7.276065600000001,Science Technopark ITS
12777682924,112.7965112,-7.275252099999999,Proyek Pembangunan Fakultas Kedokteran ITS
12777682925,112.7930624,-7.276602,Pasca Sarjana PENS
12777682926,112.7921199,-7.2771816,CW1 ITS
12777682927,112.7911759,-7.277787,Parkir Mobil Dan Motor Graha Sepuluh Nopember
12777682928,112.7902333,-7.2781974,Gerbang Vokasi
12777682929,112.7928183,-7.2769333,Global Languages Center (GLC) ITS
12777682930,112.792671,-7.277829000000001,Departemen Manajemen Bisnis ITS
12777682931,112.7920983,-7.278356,Departemen Teknik Instrumentasi FV - ITS
12777682932,112.7935761,-7.2771124,Game Technology PENS
12777682933,112.7949635,-7.276451000000001,Gedung D4 Politeknik Elektronika Negeri Surabaya
12777682934,112.7943456,-7.277075899999999,Kantin PENS
12777682935,112.7941103,-7.2772559,Inkubator Bisnis PPNS
12777682936,112.7966956,-7.2768904,Gedung Forensik ITS
12777682937,112.7967713,-7.276755699999999,Laboratorium Rekayasa Forensik
12777682938,112.7958875,-7.2773791,Politeknik Perkapalan Negeri Surabaya
12777682939,112.7974149,-7.277483500000002,ITS Robotics Center
12777682940,112.7961825,-7.277747000000001,Graha Dewa Ruci
12777682941,112.7983144,-7.277390999999999,ITS Robotics Community
12777682942,112.7978918,-7.278154499999998,Taman Busur
12777682943,112.7969948,-7.2783788,DKV ITS Surabaya
12777682944,112.7945763,-7.2781003,Masjid Bahrul Ulum Politeknik Perkapalan Negeri Surabaya (PPNS)
12777682945,112.7935819,-7.278137399999999,D4 Teknik Pengelasan PPNS
12777682946,112.7916077,-7.278699899999998,Vokasi ITS
12777682947,112.7907642,-7.279089,Areal Bundaran Institut Teknologi Sepuluh Nopember
12777682948,112.7923983,-7.2787794,Departemen Teknik Kimia Industri ITS
12777682949,112.7932275,-7.2790129,Parkir Motor PPNS (Gedung M)
12777682950,112.7942714,-7.278818199999998,Bengkel Non Metal Ppns
12777682951,112.7946517,-7.278928099999999,Library PPNS
12777682952,112.7949529,-7.278950900000001,LABORATORIUM LIMBAH PPNS
12777682953,112.7950443,-7.278692300000001,Bengkel CNC PPNS
12777682954,112.7957762,-7.279143599999999,Interior Design ITS
12777682955,112.79635,-7.278843800000002,Departemen Desain Produk Industri FADP ITS
12777682956,112.7973583,-7.2793133,Laboratorium Pemrograman Departemen Informatika ITS Surabaya
12777682957,112.7981829,-7.279191000000001,STP Maritim - ITS
12777682958,112.7984006,-7.279092700000001,Alfatekelits
12777682959,112.7922213,-7.2799532,Environmental Engineering Department - FTSPK ITS
12777682960,112.7940956,-7.2796308,Departemen Perencanaan Wilayah dan Kota FTSPK ITS
12777682961,112.7929264,-7.280325500000003,Laboratorium Struktur
12777682962,112.7920503,-7.280665399999999,Lapangan Taman Alumni ITS
12777682963,112.7930689,-7.280863099999999,Departemen Teknik Sipil FTSLK ITS
12777682964,112.7949293,-7.2799426,Departemen Teknik Geomatika
12777682965,112.7938703,-7.281044399999998,Department of Architecture ITS
12777682966,112.7944207,-7.280939099999999,Parkir Rektorat
12777682967,112.7937,-7.2814482,Parking lot
12777682968,112.7943882,-7.2815577,Rektorat ITS
12777682969,112.7949293,-7.2799426,Departemen Teknik Geomatika
12777682970,112.7954185,-7.279993699999999,Teknik Geofisika ITS
12777682971,112.7952408,-7.2806015,Prodi Teknologi Kedokteran ITS
12777682972,112.7954859,-7.280748200000001,Pascasarjana ITS
12777682973,112.7975646,-7.2797492,Departemen Teknik Informatika ITS
12777682974,112.7988645,-7.2800812,Co-working Space BRIN Sukolilo
12777682975,112.799283,-7.2802169,Hydrodynamics Laboratory Indonesia
12777682976,112.7973836,-7.281126399999999,ITS Research Center
12777682977,112.7967376,-7.280604,Departemen Sistem Informasi Fakultas Teknologi Elektro dan Informatika Cerdas Institut Teknologi Sepuluh Nopember
12777682978,112.7984542,-7.282319999999999,Departemen Teknik Transportasi Laut
12777682979,112.7975068,-7.281782100000003,Faculty of Marine Technology
12777682980,112.7956476,-7.2816318,ITS Library
12777682981,112.7946266,-7.2819303,Gazebo Lingkar Perpustakaan ITS
12777682982,112.7951638,-7.2819324,Lapangan Perpustakaan ITS
12777682983,112.7968489,-7.282158700000001,DMOM Laboratory ITS
12777682984,112.7965342,-7.281763299999998,Departemen Teknik Sistem Perkapalan
12777682985,112.7930539,-7.2824038,Masjid Manarul Ilmi ITS
12777682986,112.7931279,-7.2832844,Bundaran Teknik Mesin
12777682987,112.7935407,-7.283349500000001,SCC ITS
12777682988,112.7945491,-7.2823669,Plaza dr. Angka
12777682989,112.7953945,-7.2824312,Departemen Studi Pembangunan ITS
12777682990,112.7965385,-7.282517799999999,Departemen Teknik Perkapalan
12777682991,112.7969955,-7.282396099999999,Aula BG Munaf FTK ITS
12777682992,112.7974516,-7.2827011,Parkir Motor Teknik Kimia
12777682993,112.7957558,-7.283077599999999,HMTF ITS
12777682994,112.795727,-7.283661200000002,Departemen Teknik Fisika FTI
12777682995,112.7950423,-7.283368199999999,Teater A
12777682996,112.793632,-7.283801,ITS BNI
12777682997,112.792739,-7.2837168,Lapangan Tenis ITS
12777682998,112.7922478,-7.283834499999998,Kantor UPT Fasilitas Olahraga ITS (baru)
12777682999,112.7919253,-7.283892699999999,GOR Futsal Pertamina ITS
12777683000,112.7930384,-7.284312300000001,Bank Mandiri ITS
12777683001,112.7930756,-7.284568800000001,Bank Syariah Indonesia (BSI)
12777683002,112.793966,-7.2839078,Kantin Pusat ITS
12777683003,112.7962451,-7.2829298,Department of Chemical Engineering FTI-ITS
12777683004,112.7949661,-7.283875999999999,Departemen Kimia Fakultas Sains ITS
12777683005,112.7971046,-7.284156100000001,Faculty of Industrial Technology
12777683006,112.7974281,-7.283869699999999,Departemen Teknik Sistem dan Industri
12777683007,112.7981115,-7.284768899999999,Kantor Tabungan Sampah Terpadu (TaSTe) ITS
12777683008,112.7963419,-7.284394499999999,Departemen Teknik Mesin FTI ITS
12777683009,112.7964306,-7.284872199999999,Computer Engineering Department ITS
12777683010,112.794756,-7.284490000000002,Faculty of Sciences
12777683011,112.7943417,-7.2844439,Departemen Fisika Fakultas Sains ITS
12777683012,112.793897,-7.2849915,Menara Sains (Tower 1) ITS
12777683013,112.7931996,-7.285157799999999,Lapangan Basket Flexy
12777683014,112.7932476,-7.285765700000001,Lapangan Bola Basket
12777683015,112.7916651,-7.285120899999999,IIW Park
12777683016,112.7924163,-7.285403399999998,ITS Stadium
12777683017,112.7944274,-7.285478400000001,Department of Statistics - FScientics ITS
12777683018,112.7949528,-7.285008099999998,Departemen Matematika FSAD ITS
12777683019,112.7952975,-7.2852792,Gedung Tower 2 ITS
12777683020,112.7961435,-7.285108299999999,Departemen Teknik Elektro
12777683021,112.7966792,-7.285065299999999,Parking lot
12777683022,112.7973943,-7.285222,Departemen Teknik Material & Metalurgi
12777683023,112.7991769,-7.285335399999997,Taman Vivat ITS
12777683024,112.7959437,-7.286433,Danau 8 ITS
12777683025,112.7954953,-7.2869297,International Dormitory ITS
12777683026,112.7940174,-7.286630999999999,K1mart
12777683027,112.7930354,-7.286737199999998,Gelanggang Olah Raga (GOR) Bulutangkis ITS
12777683028,112.7927923,-7.287391299999999,Lapangan Futsal PLN
12777683029,112.792717,-7.288231899999998,Asrama Mahasiswa ITS
12777683030,112.7925995,-7.288657400000001,Halte Asrama Mahasiswa ITS
12777683031,112.7917808,-7.2873378,Asrama ITS Blok A
12777683032,112.7903568,-7.287760800000001,Dormitory ITS Block J
12777683033,112.7911844,-7.288155499999999,Asrama ITS Blok I
12777683034,112.792103,-7.288075099999999,Aula Asrama ITS
12777683035,112.7917327,-7.2886677,Asrama ITS Blok H
12777683036,112.7902115,-7.288554899999998,ASRAMA MAHASISWA ITS GEDUNG K
12777683037,112.7909435,-7.2891182,Asrama ITS Blok G
12777683038,112.7923698,-7.287689299999999,Asrama ITS Blok D
12777683039,112.7916947,-7.288990099999999,Asrama ITS Blok E
12777683040,112.7929609,-7.2768302,Gedung S2 Politeknik Elektronika Negeri Surabaya
12777683041,112.7933415,-7.276398199999999,Unit Layanan Terpadu (ULT) Politeknik Elektronika Surabaya (PENS)
12777683042,112.7927631,-7.277047699999999,Parkiran UPT BAHASA ITS
12777683043,112.7933455,-7.276581699999999,Taman PENS
12777683044,112.7935627,-7.276598299999999,Library PENS
12777683045,112.7938414,-7.276597999999999,Lapangan Merah PENS
12777683046,112.7942895,-7.276287000000001,F.I.A Tech
12777683047,112.7951341,-7.276287000000003,Point 1
12777683048,112.7952012,-7.2767357,Industrial Electronics Laboratory at D4 Building 2nd Floor
12777683049,112.7949169,-7.276761,Lapangan Basket PENS
12777683050,112.7951905,-7.276882899999999,Lab Kontrol Cerdas dan Robotika PENS
12777683051,112.7944328,-7.276617699999999,ENT Room
12777683052,112.7960247,-7.276839799999999,Bundaran Teknik Perkapalan
12777683053,112.7954192,-7.2767966,Lapangan Futsal PENS
12777683054,112.7952012,-7.2767357,Industrial Electronics Laboratory at D4 Building 2nd Floor
12777683055,112.7937337,-7.2771042,Sistem Pembangkit Energi
12777683056,112.7942741,-7.2769386,Lab Robot Politeknik Elektronika Negeri Surabaya
12777683057,112.7937218,-7.2774093,ME PPNS
12777683058,112.7968488,-7.277727100000001,Bundaran Despro
12777683059,112.7963204,-7.2778858,International Office Of PPNS
12777683060,112.7953632,-7.277811599999998,PPNS Futsal Court
12777683061,112.7967402,-7.2766188,Kantor Penyelidikan Kejahatan Siber (KPKS) ITS
12777683062,112.7966956,-7.2768904,Gedung Forensik ITS
12777683063,112.7971951,-7.2773769,PT. Tekno Sains Medika
12777683064,112.7982235,-7.277256599999999,Abinara-1 ITS
12777683065,112.798231,-7.277445600000001,Barunastra ITS
12777683066,112.7972746,-7.2776806,ITS Robotics Parking Lot
12777683067,112.7958421,-7.2781539,Laboratorium CNC PPNS
12777683068,112.7956563,-7.2782637,Politeknik Perkapalan Negeri Surabaya Bengkel Pemesinan (Bengkel Perkakas)
12777683069,112.7963844,-7.278403900000001,Parkir Motor - Gedung Despro ITS
12777683070,112.7953926,-7.278084799999999,Jasa Roll Plat
12777683071,112.7948522,-7.277934699999999,Manufacture Center Of PPNS
12777683072,112.7945763,-7.2781003,Masjid Bahrul Ulum Politeknik Perkapalan Negeri Surabaya (PPNS)
12777683073,112.7948651,-7.278276200000001,Laboratorium Motor Bakar
12777683074,112.7950099,-7.278262900000001,Mesin Fluida/Pendingin PPNS
12777683075,112.7951253,-7.278268199999999,Laboratorium Pneumatik/Hidrolik
12777683076,112.7950443,-7.278692300000001,Bengkel CNC PPNS
12777683077,112.7933545,-7.2784152,PUSAT ROBOTIKA POLITEKNIK PERKAPALAN NEGERI SURABAYA
12777683078,112.793262,-7.277675999999999,Himpunan Fisika Indonesia
12777683079,112.7942344,-7.277687499999998,Gedung Bahasa Training Center (T) TOEIC ETS PPNS Surabaya
12777683080,112.79385,-7.2780267,"Lapangan Olahraga dan Tempat ""DPR"""
12777683081,112.793409,-7.278017000000001,Pendayagunaan Open Source Software ITS Surabaya
12777683082,112.7927307,-7.277559800000001,Parkir Mobil Departemen Manajemen Bisnis ITS
12777683083,112.792057,-7.277590999999999,Maritime Challenge Indonesia
12777683084,112.791696,-7.278102000000001,Konsorsium Kemitraan Bahari RC Jatim
12777683085,112.7926022,-7.278104600000002,Indonesia Blockchain Center
12777683086,112.793409,-7.278017000000001,Pendayagunaan Open Source Software ITS Surabaya
12777683087,112.792349,-7.278267899999999,Kantor Divisi Inkubator Inovasi Teknologi DTINS ITS
12777683088,112.7926668,-7.278363199999999,Departemen Statistika Bisnis ITS Surabaya
12777683089,112.7979106,-7.2788432,Bundaran Robotika
12777683090,112.7978358,-7.2794508,Ships Mart PPNS
12777683091,112.7969666,-7.279456700000001,Mushola Teknik Informatika ITS
12777683092,112.7974969,-7.279362100000001,WC Cantik Informatika ITS
12777683093,112.7973825,-7.279581599999999,Plasa Prof Supeno Djanali
12777683094,112.7975002,-7.279825699999999,Lab Mobile Innovation Studio ITS
12777683095,112.797065,-7.2797861,PIKTI ITS
12777683096,112.7981544,-7.2797111,Pos 1 BRIN Kawasan Surabaya
12777683097,112.7970178,-7.2800442,Kantin Informatika ITS
12777683098,112.7977885,-7.280148499999997,Laboratorium Pantai dan Lingkungan Laut Teknik Kelautan ITS
12777683099,112.7950701,-7.2800282,Lab. Geospasial
12777683100,112.7949293,-7.2799426,Departemen Teknik Geomatika
12777683101,112.7949293,-7.2799426,Departemen Teknik Geomatika
12777683102,112.7935416,-7.2791645,Parkir Motor PPNS (Kolam Uji)
12777683103,112.794324,-7.279988599999998,Lapangan Perencanaan Wilayah dan Kota ITS
12777683104,112.7926632,-7.278576900000001,Plaza Bawah Teknik Mesin Industri
12777683105,112.7925036,-7.278826,Electrical Automation Engineering Department
12777683106,112.7916644,-7.278532999999999,Department of Mechanical Industrial Engineering ITS
12777683107,112.7918733,-7.278813599999999,Workshop NOGOGENI
12777683108,112.7904648,-7.279309800000001,Taman Air Mancur Menari ITS
12777683109,112.7907377,-7.2795546,Pos 1 ITS
12777683110,112.7938442,-7.278651399999999,PUSAT UNGGULAN TEKNOLOGI PPNS
12777683111,112.7950443,-7.278692300000001,Bengkel CNC PPNS
12777683112,112.7962043,-7.278742899999999,PlastikGosong
12777683113,112.7965757,-7.278729000000002,Jurusan Desain Produk Industri - FTSP - ITS
12777683114,112.7961895,-7.2788441,iDIG Despro ITS
12777683115,112.7969048,-7.278898799999999,Parkir Mobil - Gedung Despro ITS
12777683116,112.7961447,-7.279069300000001,Lab Protomodel Despro ITS
12777683117,112.797065,-7.2797861,PIKTI ITS
12777683118,112.7952029,-7.2798672,Parkir Teknik Geomatika ITS
12777683119,112.794753,-7.279425599999998,Parkir Motor PWK ITS
12777683120,112.7949293,-7.2799426,Departemen Teknik Geomatika
12777683121,112.7944745,-7.280194499999999,Kantin Geomatika
12777683122,112.7938335,-7.280314799999997,Lapangan Teknik Sipil ITS
12777683123,112.79311,-7.2802697,Musholla Teknik Sipil ITS
12777683124,112.7931396,-7.2803658,Ruang Baca Teknik Sipil ITS
12777683125,112.7927779,-7.280125,Water Resources and Coastal Engineering Laboratory
12777683126,112.7929448,-7.280107399999999,Institut Teknologi Sepuluh Nopember Laboratorium Hidroteknik Dan Pantai
12777683127,112.7929458,-7.280594199999999,Parkir Mobil Teknik Sipil
12777683128,112.7935848,-7.280578599999999,EPI UNET
12777683129,112.7935554,-7.280717999999999,Taman Alumni Teknik Sipil ITS
12777683130,112.7939761,-7.280664799999999,Lab Uji Bahan ITS
12777683131,112.7949293,-7.2799426,Departemen Teknik Geomatika
12777683132,112.7954024,-7.280617499999999,Fakultas Kedokteran dan Kesehatan - FKK ITS
12777683133,112.7958825,-7.2807688,ISICO - Information Systems International Conference
12777683134,112.7961794,-7.2808479,Himpunan Mahasiswa Sistem Informasi
12777683135,112.7941351,-7.281109199999999,Himasthapati
12777683136,112.7976959,-7.280920300000001,Tekno Sains Consultant
12777683137,112.7974924,-7.281143399999999,Laboratorium Energi dan Lingkungan ITS
12777683138,112.797322,-7.281188999999999,PT Usaha Tugu Adi Mandiri
12777683139,112.797199,-7.2812814,Tekno Sains Academy
12777683140,112.7973081,-7.281299999999999,Direktorat Pengembangan Teknologi dan Sistem Informasi (DPTSI) - ITS
12777683141,112.7973027,-7.281448600000001,INO-G (Innovative Generation)
12777683142,112.7967495,-7.281426700000001,Parkir Motor - Jurusan Sistem Perkapalan ITS
12777683143,112.7993204,-7.281746600000001,Workshop Pengolahan Asbuton
12777683144,112.7986532,-7.2822092,Ruang Sekretariat BEM FTK - ITS
12777683145,112.7970106,-7.281752900000001,Lab MPP
12777683146,112.7971464,-7.2820405,Himasiskal FTK-ITS
12777683147,112.7956549,-7.281689099999999,ITS TV
12777683148,112.7953991,-7.281667100000001,Co-Working Space Perpustakaan ITS
12777683149,112.7955258,-7.2817649,Lab. Kota Cerdas dan Keamanan Siber (KCKS) - Dept. Teknologi Informasi ELECTICS ITS
12777683150,112.7943882,-7.2815577,Rektorat ITS
12777683151,112.792577,-7.281585000000001,Bundaran Manarul Ilmi
12777683152,112.7940995,-7.2823349,Grab Corner ITS
12777683153,112.7944574,-7.282205800000002,Direktorat Kemahasiswaan ITS
12777683154,112.7943652,-7.282352,Pusat Layanan Terpadu ITS (PLT-ITS)
12777683155,112.7944662,-7.2823714,KANTOR DEWAN PROFESOR ITS SUKOLILO
12777683156,112.794535,-7.2822977,Layanan Pengadaan Secara Elektronik (LPSE) Institut Teknologi Sepuluh Nopember
12777683157,112.7949253,-7.282356,Sepuluh Nopember Institute of Technology
12777683158,112.794586,-7.282452599999999,Direktorat Pendidikan Sarjana dan Pascasarjana ITS
12777683159,112.7948026,-7.282481599999998,Badan Akademik & Kemahasiswaan
12777683160,112.7954027,-7.282140999999999,Sewa Forklift Harian Surabaya
12777683161,112.7961239,-7.2820436,Marine Park
12777683162,112.796542,-7.281947799999999,Mushola FTK - ITS
12777683163,112.7967557,-7.281907700000001,Kantin FTK - ITS
12777683164,112.7970106,-7.281752900000001,Lab MPP
12777683165,112.7970106,-7.281752900000001,Lab MPP
12777683166,112.7971464,-7.2820405,Himasiskal FTK-ITS
12777683167,112.796951,-7.282153999999998,Parkir eksklusif dosen siskal
12777683168,112.7974127,-7.2822947,Workshop ITS Marine Solar Boat Team
12777683169,112.7971251,-7.282241099999999,ITS. P. HERI
12777683170,112.7966946,-7.282104100000002,Marine Reliability and Safety Laboratory ITS
12777683171,112.7966946,-7.282104100000002,Marine Reliability and Safety Laboratory ITS
12777683172,112.7977511,-7.2834472,Gedung Baru JTI
12777683173,112.7974499,-7.2835192,Auditorium Jurusan Teknik Industri ITS
12777683174,112.7974315,-7.2836609,Laboratorium Sistem Manufaktur Teknik Industri ITS
12777683175,112.7969622,-7.283700300000001,Parkiran Motor Teknik Fisika ITS
12777683176,112.7966698,-7.2829771,HIMA-TRK
12777683177,112.7964342,-7.2830177,Laboratorium Pengolahan Limbah Industri dan Biomassa
12777683178,112.797233,-7.2826888,Kantin Tekkim ITS
12777683179,112.7969955,-7.282396099999999,Aula BG Munaf FTK ITS
12777683180,112.7952097,-7.2825966,Kantin SP ITS
12777683181,112.7949692,-7.282610300000001,Direktorat Perencanaan dan Pengembangan
12777683182,112.7947711,-7.282766599999999,Biro Umum dan Reformasi Birokrasi ITS
12777683183,112.7941154,-7.2829278,Taman BAAK-ITS
12777683184,112.794916,-7.282957100000002,Unit Pengembangan Smart Eco Campus
12777683185,112.7948963,-7.283039500000003,Direktorat Sumber Daya Manusia dan Organisasi ITS
12777683186,112.7954539,-7.282742100000001,Lapangan Studi Pembangunan ITS
12777683187,112.7967313,-7.282650600000002,Parkir Fakultas Teknologi Kelautan
12777683188,112.7969955,-7.282396099999999,Aula BG Munaf FTK ITS
12777683189,112.79702,-7.2828817,Aula Oedjoe Djoeriaman
12777683190,112.796948,-7.283005399999998,Fotokopi Orange Teknik Kimia
12777683191,112.7978124,-7.2838801,Auditorium Sinar Mas - Teknik Industri (ITS)
12777683192,112.7970126,-7.2838192,Tugu Departemen Teknik Fisika ITS
12777683193,112.7974315,-7.2836609,Laboratorium Sistem Manufaktur Teknik Industri ITS
12777683194,112.7961798,-7.283548799999998,Lokasi Persemaian
12777683195,112.7951066,-7.283110100000001,Kearsipan dan Dokumentasi Multimedia ITS
12777683196,112.7950966,-7.2831755,Sekretariat BK MWA WM ITS
12777683197,112.7945977,-7.283187300000001,ITS Global Kampong
12777683198,112.7948013,-7.283381899999999,Digital Innovation Lounge (DILo) ITS
12777683199,112.7942691,-7.283392900000002,Arena SAC ITS
12777683200,112.793888,-7.282991099999999,Parkir Sepeda Motor KPA ITS(Parkir Pusat 1)
12777683201,112.7936757,-7.2833443,UKM Fotografi ITS (UKAFO)
12777683202,112.7936543,-7.283390799999997,Sekretariat UKM Fotografi ITS
12777683203,112.793461,-7.283447,PLH SIKLUS ITS
12777683204,112.7936063,-7.2835076,Sekretariat BEM ITS
12777683205,112.793669,-7.283541799999999,Sekretariat UKM Penalaran ITS
12777683206,112.79395,-7.283395499999998,PMSC ITS
12777683207,112.793901,-7.283350299999999,ITSPress
12777683208,112.7936163,-7.2836305,UKM KSR PMI ITS SURABAYA
12777683209,112.7941556,-7.283532200000001,SAC ITS
12777683210,112.7941126,-7.2836909,Kantor Pos ITS
12777683211,112.7940702,-7.283768699999999,ITS Merchandise Center
12777683212,112.7937163,-7.283851500000001,ATM BNI
12777683213,112.7939494,-7.2838579,Cicak Corp
12777683214,112.7939092,-7.283996199999999,Homesteak
12777683215,112.7940535,-7.284030599999999,Rumah Kopi Nusantara - Institut Teknologi Sepuluh Nopember
12777683216,112.7942682,-7.283926300000001,DURJA @musikits
12777683217,112.794535,-7.2838488,Himpunan Mahasiswa Kimia ITS
12777683218,112.7945307,-7.283970200000002,Sekretariat HIMKA ITS (K-200)
12777683219,112.7949756,-7.283702099999999,Taman BENZENA
12777683220,112.7960486,-7.2837569,Gedung E ITS
12777683221,112.7961729,-7.283753800000001,Laboratorium Rekayasa Bahan ITS
12777683222,112.7962524,-7.2837783,Embedded and Cyber-Physical System Laboratory (ECS)
12777683223,112.7963311,-7.2838634,E-205 Laboratorium Komputasi dan Sistem Siber-Fisik
12777683224,112.7960904,-7.283917600000001,Gazebo Teknik Fisika ITS
12777683225,112.795863,-7.2838978,Musholla Teknik Fisika ITS
12777683226,112.7964961,-7.283985099999999,Laboratorium Workshop Instrumentasi Teknik Fisika ITS
12777683227,112.7964669,-7.2840889,S2 Teknik Fisika ITS
12777683228,112.7960993,-7.284158899999999,Kantin Ijo Teknik Fisika
12777683229,112.796678,-7.2842,Markas ITS Team Sapuangin
12777683230,112.7971827,-7.2842509,Parkir Mobil Teknik Mesin
12777683231,112.7977127,-7.284377999999999,Workshop FTIRS-TOS
12777683232,112.7971361,-7.284466699999999,Bakul Cak Tris
12777683233,112.7968727,-7.284532199999998,Parkir Motor Teknik Mesin
12777683234,112.7964309,-7.2845831,Cafe Mesin
12777683235,112.7969296,-7.284675200000001,Lembaga Bengkel Mahasiswa Mesin (LBMM)
12777683236,112.7979731,-7.285031699999999,Laboratorium Pengolahan Mineral
12777683237,112.7971866,-7.2849238,Lapangan Voli Teknik Material dan Metalurgi
12777683238,112.7979043,-7.2852709,Pascasarjana Teknik Material & Metalurgi
12777683239,112.7976665,-7.2850248,Metallurgical Laboratory ITS
12777683240,112.7982517,-7.285087000000001,SayOr ITS
12777683241,112.7972897,-7.2851611,Gedung Jurusan Teknik Material dan Metalurgi
12777683242,112.7976045,-7.2853713,Saluran Depan Teknik Industri
12777683243,112.7972464,-7.285385600000001,Parkir Motor Teknik Material
12777683244,112.7967255,-7.284916099999999,Sektetariat HIMATEKKOM ITS
12777683245,112.79661,-7.2849385,Elektro Budoyo
12777683246,112.7967153,-7.285291499999998,ITS Electrical Engineering Parking Lot
12777683247,112.7963341,-7.284721499999999,High Voltage Laboratory
12777683248,112.795966,-7.284548799999999,Gazebo Mesin
12777683249,112.7956562,-7.2844035,Lobby TU Departemen Teknik Mesin
12777683250,112.7960341,-7.284590400000001,Taman Teknik Mesin
12777683251,112.7956783,-7.284738099999998,Bursa Elektro ITS
12777683252,112.7953951,-7.284628900000001,Badan Eksekutif Mahasiswa Fakultas Teknologi Industri (BEM FTI ITS)
12777683253,112.7950946,-7.284228899999999,Teater B ITS
12777683254,112.7953038,-7.2845153,Teater C ITS
12777683255,112.7957019,-7.2840941,Gedung C ITS
12777683256,112.7949881,-7.284856999999999,Sekretariat Himatika-ITS
12777683257,112.7940945,-7.2842169,Kantor IKOMA ITS
12777683258,112.7943175,-7.284406199999999,LaFTiFA (Laboratorium Fisika Teori dan Filsafat Alam)
12777683259,112.7938001,-7.2847198,Parkir Motor FMIPA
12777683260,112.7927393,-7.284276500000001,Parkiran Fasor (Fasilitas Olahraga) ITS
12777683261,112.7929227,-7.2838318,Lapangan Voli ITS
12777683262,112.793208,-7.284041999999999,Sekretariat BEM Fakultas Sains dan Analitika Data ITS
12777683263,112.792759,-7.284061899999998,Fasilitas Panjat Tebing ITS
12777683264,112.7917442,-7.2838967,Ikoma Fitness Center ITS
12777683265,112.7934685,-7.285036099999998,Titik jemput OJOL jurusan FMIPA
12777683266,112.7932542,-7.284955800000001,Gedung FMIPA ITS
12777683267,112.794192,-7.2848167,Kantor HETI ADB Project ITS
12777683268,112.7942184,-7.2849855,Mipa Tower ITS
12777683269,112.7939386,-7.285054000000001,Gedung Sains FMIPA
12777683270,112.7938825,-7.285109599999998,PAPSI-ITS
12777683271,112.7958557,-7.284917999999998,B401 Robotics and Intelligent System Laboratory
12777683272,112.7958691,-7.2849799,B301 Laboratorium Jaringan Telekomunikasi
12777683273,112.7956918,-7.285062999999999,ITS Electrical Lab B204 LIPIST
12777683274,112.7960412,-7.2850123,Faculty of Electrical Technology
12777683275,112.7961092,-7.284909999999999,Gedung B Elektro ITS
12777683276,112.7961893,-7.284889699999999,Laboratorium Instrumentasi Pengukuran dan Identifikasi Sistem Tenaga (LIPIST) B-204
12777683277,112.7963737,-7.285020099999999,Mushola Teknik Elektro ITS
12777683278,112.7962042,-7.285269600000001,Control and Automation Laboratory
12777683279,112.7963224,-7.285107999999997,Indo Tech Services
12777683280,112.7962525,-7.285545099999999,Bosem Jurusan Elektro
12777683281,112.796825,-7.286221999999998,Rumah Jabatan Rektor
12777683282,112.7953987,-7.285864499999999,Danau Statistika
12777683283,112.7950598,-7.285716499999999,Jembatan Kayu Biologi-Statistik
12777683284,112.7949786,-7.2858342,Bosem Jurusan Statistika
12777683285,112.7946044,-7.285930500000001,Laboratorium Hidrodinamika
12777683286,112.7943126,-7.2856871,Kantin Biologi
12777683287,112.7936335,-7.285301099999999,Statistic Department Motorcycle Parking Lot
12777683288,112.7942759,-7.285428799999999,Fakultas Matematika Komputasi Dan Sains Data
12777683289,112.794068,-7.2855017,Laboratorium Analisis Aljabar dan Pembelajaran Matematika
12777683290,112.7939164,-7.285839,Program Pascasarjana Departemen Statistika ITS
12777683291,112.7938558,-7.285919900000001,Statistics Service Center ITS
12777683292,112.7939394,-7.285949400000001,Departemen Biologi-Fakultas Sains dan Analitika Data-ITS
12777683293,112.793715,-7.286072000000001,Parkir Mobil Biologi
12777683294,112.7940445,-7.286000199999999,Himpunan Mahasiswa Biologi ITS
12777683295,112.7936221,-7.2863494,Bundaran Biologi
12777683296,112.7939758,-7.2865996,KPRI-ITS (ITS Cooperative)
12777683297,112.7960334,-7.286776100000001,Telaga 8 ITS
12777683298,112.7957387,-7.287095700000003,Invenio Studio
